,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_kernel,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
14,0.002455997467041016,5.165390100888435e-05,0.001349639892578125,8.662326763414472e-05,0.1,100.0,linear,"{'C': 0.1, 'epsilon': 100.0, 'kernel': 'linear'}",-0.7994314145102377,-0.8212161727317185,-0.8333327572968949,-0.8032806759728447,-0.7993944083295847,-0.8113310857682562,0.013643196374216585,25,-0.81419608925469,-0.8087498996993198,-0.8067406139612111,-0.8132337738890384,-0.8136447828250427,-0.8113130319258606,0.0029971648056270517,-0.9849454793721348,-1.0401872319073402,-1.0599355116854081,-1.0120639151539228,-0.9968595873996495,-1.018798345103691,0.027649336728590816,25,-1.0270161609793245,-1.0132057228455231,-1.0106369188685655,-1.0202365520338774,-1.0227386571388895,-1.0187668023732361,0.006049930959429295,-0.01714927696439439,-0.015894014832342984,-0.023438457516739453,-0.018134254901064573,-0.019579821019729327,-0.018839165046854144,0.0025972520988387362,25,-0.018968834544048407,-0.019324310341701345,-0.01977944172440793,-0.018719536041102325,-0.017083328833431777,-0.018775090296938357,0.000917937296928858
15,4.417118883132934,0.08888141355669207,0.1256166934967041,0.0025603261425357878,1.0,0.001,linear,"{'C': 1.0, 'epsilon': 0.001, 'kernel': 'linear'}",-0.41090857888080284,-0.4155555499412736,-0.40848052877743646,-0.4046971494259579,-0.41224285446486053,-0.41037693229806627,0.003645234535756522,13,-0.4086884034612081,-0.4075358044722041,-0.4093502230219085,-0.41019456318883024,-0.4083185633834635,-0.4088175115055229,0.000904261459209852,-0.24425238078458464,-0.24924176732441436,-0.2409307240301941,-0.23765875643452344,-0.24204709990752102,-0.2428261456962475,0.003849566074722308,14,-0.24055985685681666,-0.23949266932225866,-0.24201824462253982,-0.24169986885206624,-0.24090206985305881,-0.24093454190134805,0.0008922529664012925,0.7477615383642922,0.7565791889150363,0.7673653105765192,0.7609157709507145,0.7524362087485085,0.7570116035110142,0.006769441605179656,14,0.7613250829999273,0.7590610727077152,0.7557923861869209,0.7586595209049164,0.760430020495706,0.7590536166590371,0.0018891817333295871
16,4.649613094329834,0.25210459496250226,0.13032121658325196,0.005839372651500529,1.0,0.01,linear,"{'C': 1.0, 'epsilon': 0.01, 'kernel': 'linear'}",-0.4108892738651107,-0.4155282681173746,-0.40842216299598744,-0.404652411365314,-0.412132337687869,-0.41032489080633117,0.0036457625824158554,9,-0.4086890467196774,-0.4075390346356601,-0.4093530027277572,-0.41020677854389437,-0.4083286671292862,-0.40882330595125504,0.0009062693867877747,-0.24415971928679542,-0.24893073506652108,-0.24070088209408785,-0.23718580650168813,-0.24157529668798508,-0.24251048792741553,0.0039100134428352645,9,-0.24047843532115862,-0.23932634396969352,-0.2418491273345828,-0.2413276391150219,-0.24061521335942082,-0.24071935181997556,0.0008550745693841172,0.7478572295243133,0.7568829571209141,0.7675872383013363,0.7613915576280802,0.7529187652170537,0.7573275495583396,0.006798520104322028,9,0.76140586654594,0.7592284024725131,0.7559630333602815,0.7590311971639825,0.7607152907897448,0.7592687580664924,0.001878593578291311
17,0.016855382919311525,0.0049628344117934675,0.004280281066894531,0.0026753751943960715,1.0,1.0,linear,"{'C': 1.0, 'epsilon': 1.0, 'kernel': 'linear'}",-0.4108114172513268,-0.4146240903911016,-0.40656236364017945,-0.4055739876510529,-0.4113158415876997,-0.40977754010427214,0.003314559880711314,3,-0.4094296240331383,-0.4084815005360367,-0.41037584213861794,-0.410985118142534,-0.4093034108939964,-0.40971509914886467,0.0008743315551042997,-0.24330218086563735,-0.2459457339144045,-0.23843263297210038,-0.23844253789441502,-0.2396672146522483,-0.2411580600597611,0.0029847515286324927,1,-0.24050884739181977,-0.23985504518430412,-0.24153894779488394,-0.242186346629434,-0.24141741436234218,-0.2411013202725568,0.0008213332121644324,0.7487428060392755,0.7597982445919423,0.7697773841706632,0.7601272883848178,0.7548703358946877,0.7586632118162774,0.0069246950150938106,1,0.7613756927732428,0.7586965085157299,0.7562760188765661,0.758173766483879,0.7599175256317059,0.7588879024562247,0.0017098410572964485
18,0.0032470703125,0.0008427858942822805,0.0014801502227783203,0.00012023677526854502,1.0,10.0,linear,"{'C': 1.0, 'epsilon': 10.0, 'kernel': 'linear'}",-0.7994314145102375,-0.8212161727317184,-0.8333327572968952,-0.8032806759728441,-0.7993944083295845,-0.811331085768256,0.013643196374216782,19,-0.8141960892546897,-0.8087498996993194,-0.8067406139612116,-0.813233773889038,-0.8136447828250425,-0.8113130319258601,0.0029971648056268175,-0.9849454793721341,-1.0401872319073395,-1.0599355116854088,-1.012063915153922,-0.996859587399649,-1.0187983451036906,0.027649336728591233,19,-1.0270161609793236,-1.0132057228455222,-1.0106369188685664,-1.0202365520338765,-1.0227386571388888,-1.0187668023732355,0.006049930959428847,-0.0171492769643935,-0.015894014832342318,-0.02343845751674012,-0.018134254901063684,-0.01957982101972866,-0.018839165046853658,0.002597252098839249,19,-0.01896883454404774,-0.019324310341700457,-0.019779441724408597,-0.018719536041101437,-0.01708332883343111,-0.018775090296937868,0.0009179372969291256
19,0.004400300979614258,0.0026282286046172255,0.0017725467681884766,0.0007113154852788513,1.0,100.0,linear,"{'C': 1.0, 'epsilon': 100.0, 'kernel': 'linear'}",-0.7994314145102377,-0.8212161727317185,-0.8333327572968949,-0.8032806759728447,-0.7993944083295847,-0.8113310857682562,0.013643196374216585,25,-0.81419608925469,-0.8087498996993198,-0.8067406139612111,-0.8132337738890384,-0.8136447828250427,-0.8113130319258606,0.0029971648056270517,-0.9849454793721348,-1.0401872319073402,-1.0599355116854081,-1.0120639151539228,-0.9968595873996495,-1.018798345103691,0.027649336728590816,25,-1.0270161609793245,-1.0132057228455231,-1.0106369188685655,-1.0202365520338774,-1.0227386571388895,-1.0187668023732361,0.006049930959429295,-0.01714927696439439,-0.015894014832342984,-0.023438457516739453,-0.018134254901064573,-0.019579821019729327,-0.018839165046854144,0.0025972520988387362,25,-0.018968834544048407,-0.019324310341701345,-0.01977944172440793,-0.018719536041102325,-0.017083328833431777,-0.018775090296938357,0.000917937296928858
20,17.99157280921936,0.6663619659558405,0.1293337345123291,0.003066584852655611,10.0,0.001,linear,"{'C': 10.0, 'epsilon': 0.001, 'kernel': 'linear'}",-0.41090617464581214,-0.41554812395458124,-0.4084681893596331,-0.40469975978537415,-0.4122360415301245,-0.410371657855105,0.00364283010838893,12,-0.4086883786865518,-0.4075357063990838,-0.4093503012733197,-0.4101945917737563,-0.4083186194624481,-0.40881751951903195,0.0009043017071727485,-0.24424750674684761,-0.24921733827237297,-0.240921548894283,-0.23767766122010509,-0.2420104463501385,-0.2428149002967494,0.003838403946658312,11,-0.2405553743495443,-0.23948250592996898,-0.24201660435712646,-0.24170830136370855,-0.24087091798756358,-0.24092674079758236,0.0008972717620233777,0.7477665717636669,0.7566030474349217,0.7673741697824246,0.7608967527745953,0.7524736977067812,0.7570228478924779,0.0067632337164106274,11,0.7613295303838972,0.7590712974751072,0.7557940412906641,0.7586511009317927,0.7604610001040704,0.7590613940371063,0.0018945908323620762
21,17.081294536590576,0.47809985672659594,0.1331092357635498,0.01171122362067458,10.0,0.01,linear,"{'C': 10.0, 'epsilon': 0.01, 'kernel': 'linear'}",-0.41090896163157165,-0.4155048726445517,-0.40841828489139703,-0.4046605438846651,-0.4121524226735185,-0.4103290171451408,0.0036395909201245883,10,-0.4086890959322101,-0.4075396067088553,-0.4093530768572948,-0.4102056989758218,-0.40832660206038135,-0.4088228161069127,0.0009060107413136346,-0.24419161215492569,-0.24885322415468628,-0.2406922791171865,-0.23722773288053564,-0.24165607517677246,-0.2425241846968213,0.0038729562047868414,10,-0.2405033509323829,-0.2392912896025442,-0.24184376392886836,-0.2413528576682377,-0.24065970765797157,-0.24073019395800094,0.0008665587108764439,0.7478242938863126,0.7569586577919105,0.7675955450495422,0.761349379775625,0.7528361456403538,0.7573128044287489,0.006815077714414484,10,0.7613811461644155,0.7592636685273856,0.7559684452849629,0.7590060161088827,0.7606710425265465,0.7592580637224386,0.0018648934035921131
22,0.011697196960449218,0.003580895700697412,0.001455974578857422,0.0001338463641464418,10.0,1.0,linear,"{'C': 10.0, 'epsilon': 1.0, 'kernel': 'linear'}",-0.4108114172513268,-0.4146240903911016,-0.40656236364017945,-0.4055739876510529,-0.4113158415876997,-0.40977754010427214,0.003314559880711314,3,-0.4094296240331383,-0.4084815005360367,-0.41037584213861794,-0.410985118142534,-0.4093034108939964,-0.40971509914886467,0.0008743315551042997,-0.24330218086563735,-0.2459457339144045,-0.23843263297210038,-0.23844253789441502,-0.2396672146522483,-0.2411580600597611,0.0029847515286324927,1,-0.24050884739181977,-0.23985504518430412,-0.24153894779488394,-0.242186346629434,-0.24141741436234218,-0.2411013202725568,0.0008213332121644324,0.7487428060392755,0.7597982445919423,0.7697773841706632,0.7601272883848178,0.7548703358946877,0.7586632118162774,0.0069246950150938106,1,0.7613756927732428,0.7586965085157299,0.7562760188765661,0.758173766483879,0.7599175256317059,0.7588879024562247,0.0017098410572964485
23,0.002451467514038086,6.364684779320327e-05,0.0034235477447509765,0.0029029751090120792,10.0,10.0,linear,"{'C': 10.0, 'epsilon': 10.0, 'kernel': 'linear'}",-0.7994314145102375,-0.8212161727317184,-0.8333327572968952,-0.8032806759728441,-0.7993944083295845,-0.811331085768256,0.013643196374216782,19,-0.8141960892546897,-0.8087498996993194,-0.8067406139612116,-0.813233773889038,-0.8136447828250425,-0.8113130319258601,0.0029971648056268175,-0.9849454793721341,-1.0401872319073395,-1.0599355116854088,-1.012063915153922,-0.996859587399649,-1.0187983451036906,0.027649336728591233,19,-1.0270161609793236,-1.0132057228455222,-1.0106369188685664,-1.0202365520338765,-1.0227386571388888,-1.0187668023732355,0.006049930959428847,-0.0171492769643935,-0.015894014832342318,-0.02343845751674012,-0.018134254901063684,-0.01957982101972866,-0.018839165046853658,0.002597252098839249,19,-0.01896883454404774,-0.019324310341700457,-0.019779441724408597,-0.018719536041101437,-0.01708332883343111,-0.018775090296937868,0.0009179372969291256
24,0.00391693115234375,0.0027045046863313385,0.0014797210693359374,0.00015924951925011248,10.0,100.0,linear,"{'C': 10.0, 'epsilon': 100.0, 'kernel': 'linear'}",-0.7994314145102377,-0.8212161727317185,-0.8333327572968949,-0.8032806759728447,-0.7993944083295847,-0.8113310857682562,0.013643196374216585,25,-0.81419608925469,-0.8087498996993198,-0.8067406139612111,-0.8132337738890384,-0.8136447828250427,-0.8113130319258606,0.0029971648056270517,-0.9849454793721348,-1.0401872319073402,-1.0599355116854081,-1.0120639151539228,-0.9968595873996495,-1.018798345103691,0.027649336728590816,25,-1.0270161609793245,-1.0132057228455231,-1.0106369188685655,-1.0202365520338774,-1.0227386571388895,-1.0187668023732361,0.006049930959429295,-0.01714927696439439,-0.015894014832342984,-0.023438457516739453,-0.018134254901064573,-0.019579821019729327,-0.018839165046854144,0.0025972520988387362,25,-0.018968834544048407,-0.019324310341701345,-0.01977944172440793,-0.018719536041102325,-0.017083328833431777,-0.018775090296938357,0.000917937296928858
25,58.92578301429749,0.9641089572495796,0.13187146186828613,0.016924205514776056,50.0,0.001,linear,"{'C': 50.0, 'epsilon': 0.001, 'kernel': 'linear'}",-0.4109109349272933,-0.4155538889068821,-0.4084550422868896,-0.40469751758493994,-0.4122372958645871,-0.4103709359141184,0.003646812966217374,11,-0.4086882860248973,-0.4075357975915541,-0.409350257909371,-0.4101945332788747,-0.4083182649999203,-0.40881742796092346,0.0009042946992723073,-0.24426023014294868,-0.24924620012320803,-0.24089077928650862,-0.2376804532882197,-0.24202207493346015,-0.24281994755486905,0.0038508136348094743,12,-0.2405602819883077,-0.2394949729031243,-0.2419965905460403,-0.2417187573000999,-0.24088193030493604,-0.24093050660850163,0.0008897254700887599,0.7477534323631461,0.7565748596427425,0.7674038798917395,0.7608939439597103,0.752461804087006,0.7570175839888689,0.006777565195714205,13,0.7613246611996125,0.7590587552158926,0.7558142361526519,0.7586406605426024,0.7604500486803286,0.7590576723582176,0.0018852972537985904
26,55.1108494758606,4.760190555909324,0.10120339393615722,0.030227276364253496,50.0,0.01,linear,"{'C': 50.0, 'epsilon': 0.01, 'kernel': 'linear'}",-0.4109043950645629,-0.4154845121323387,-0.4084082043993903,-0.4046594958298568,-0.41214413625607815,-0.4103201487364454,0.003634210946145118,8,-0.4086891947218751,-0.40753987251037416,-0.4093531850764694,-0.41020594621807754,-0.40832756907085965,-0.40882315351953114,0.0009059148030804084,-0.24417982719695916,-0.24880083926064991,-0.2406742602194263,-0.23722123445587506,-0.24162053535187145,-0.24249933929695638,0.0038599104160865244,8,-0.24049598524186794,-0.23927167205761485,-0.24183332173078745,-0.2413549152535984,-0.24064041463456776,-0.24071926178368724,0.0008714092266695837,0.7478364641655064,0.7570098192546614,0.767612943497586,0.7613559171777107,0.7528724954821668,0.7573375279155263,0.006812425964746685,8,0.7613884541400491,0.7592834045395348,0.7559789819462807,0.7590039615829987,0.7606902288673871,0.7592690062152501,0.0018658321999642689
27,0.010824632644653321,0.0028573083501924135,0.0019908905029296874,0.0007832501614718347,50.0,1.0,linear,"{'C': 50.0, 'epsilon': 1.0, 'kernel': 'linear'}",-0.4108114172513268,-0.4146240903911016,-0.40656236364017945,-0.4055739876510529,-0.4113158415876997,-0.40977754010427214,0.003314559880711314,3,-0.4094296240331383,-0.4084815005360367,-0.41037584213861794,-0.410985118142534,-0.4093034108939964,-0.40971509914886467,0.0008743315551042997,-0.24330218086563735,-0.2459457339144045,-0.23843263297210038,-0.23844253789441502,-0.2396672146522483,-0.2411580600597611,0.0029847515286324927,1,-0.24050884739181977,-0.23985504518430412,-0.24153894779488394,-0.242186346629434,-0.24141741436234218,-0.2411013202725568,0.0008213332121644324,0.7487428060392755,0.7597982445919423,0.7697773841706632,0.7601272883848178,0.7548703358946877,0.7586632118162774,0.0069246950150938106,1,0.7613756927732428,0.7586965085157299,0.7562760188765661,0.758173766483879,0.7599175256317059,0.7588879024562247,0.0017098410572964485
28,0.002401447296142578,0.0001157215703463609,0.0014647483825683595,0.0003339180889394001,50.0,10.0,linear,"{'C': 50.0, 'epsilon': 10.0, 'kernel': 'linear'}",-0.7994314145102375,-0.8212161727317184,-0.8333327572968952,-0.8032806759728441,-0.7993944083295845,-0.811331085768256,0.013643196374216782,19,-0.8141960892546897,-0.8087498996993194,-0.8067406139612116,-0.813233773889038,-0.8136447828250425,-0.8113130319258601,0.0029971648056268175,-0.9849454793721341,-1.0401872319073395,-1.0599355116854088,-1.012063915153922,-0.996859587399649,-1.0187983451036906,0.027649336728591233,19,-1.0270161609793236,-1.0132057228455222,-1.0106369188685664,-1.0202365520338765,-1.0227386571388888,-1.0187668023732355,0.006049930959428847,-0.0171492769643935,-0.015894014832342318,-0.02343845751674012,-0.018134254901063684,-0.01957982101972866,-0.018839165046853658,0.002597252098839249,19,-0.01896883454404774,-0.019324310341700457,-0.019779441724408597,-0.018719536041101437,-0.01708332883343111,-0.018775090296937868,0.0009179372969291256
29,0.0023757457733154298,6.863185978565356e-05,0.001796865463256836,0.001008076761603981,50.0,100.0,linear,"{'C': 50.0, 'epsilon': 100.0, 'kernel': 'linear'}",-0.7994314145102377,-0.8212161727317185,-0.8333327572968949,-0.8032806759728447,-0.7993944083295847,-0.8113310857682562,0.013643196374216585,25,-0.81419608925469,-0.8087498996993198,-0.8067406139612111,-0.8132337738890384,-0.8136447828250427,-0.8113130319258606,0.0029971648056270517,-0.9849454793721348,-1.0401872319073402,-1.0599355116854081,-1.0120639151539228,-0.9968595873996495,-1.018798345103691,0.027649336728590816,25,-1.0270161609793245,-1.0132057228455231,-1.0106369188685655,-1.0202365520338774,-1.0227386571388895,-1.0187668023732361,0.006049930959429295,-0.01714927696439439,-0.015894014832342984,-0.023438457516739453,-0.018134254901064573,-0.019579821019729327,-0.018839165046854144,0.0025972520988387362,25,-0.018968834544048407,-0.019324310341701345,-0.01977944172440793,-0.018719536041102325,-0.017083328833431777,-0.018775090296938357,0.000917937296928858
